CN,PREV_PLT_CN,INVYR,LAT,LON,STATECD,UNITCD,COUNTYCD,PLOT,ECOSUBCD
189296189020004,106341027010478,2014,31.16258,-85.754181,1,3,61,40,232Bp
794752226290487,264160170489998,2022,34.933028,-87.084915,1,6,83,22,223Eg
794751909290487,264159838489998,2022,32.603548,-87.33935,1,4,105,7,231Ba
794752282290487,264160225489998,2022,34.533292,-86.600777,1,6,103,7,231Cd
81658045010478,22306594010478,2006,31.444211,-86.9885,1,2,35,7,232Bj
81610870010478,22300330010478,2006,30.904072,-88.054702,1,1,97,21,232Bs
81611315010478,22345222010478,2006,31.582735,-87.359221,1,2,99,43,232Bl
698001331126144,189296094020004,2021,31.324633,-87.347925,1,2,35,62,232Bj
698001342126144,189296103020004,2021,31.162546,-87.107126,1,1,53,56,232Bj
189296656020004,106333769010478,2014,30.498644,-87.904506,1,1,3,141,232Lb
386106648489998,175742606010854,2017,34.64692,-85.948439,1,6,71,79,231Cg
264160225489998,148503186010478,2015,34.533292,-86.600777,1,6,103,7,231Cd
386106669489998,139994520010854,2017,31.200239,-85.742786,1,3,45,70,232Bp
386107203489998,139994798010854,2017,30.406329,-88.154226,1,1,97,84,232Lb
189296312020004,106329914010478,2014,31.918121,-86.387349,1,3,41,24,232Bm
386106718489998,175742762010854,2017,30.44997,-88.107233,1,1,97,50,232Lb
386106719489998,175742758010854,2017,30.514286,-88.231232,1,1,97,23,232Bg
386106745489998,175742257010854,2017,33.846816,-86.835217,1,5,9,73,231Cc
386107034489998,139994925010854,2017,32.342334,-88.264039,1,2,119,62,231Bc
335445202489998,175742505010854,2016,31.074764,-87.102474,1,1,53,82,232Bj
461361410489998,236617378010854,2018,32.393334,-86.427993,1,3,101,74,231Bf
461361411489998,236617380010854,2018,32.576297,-86.71472,1,3,1,9,231Bd
461362243489998,236617612010854,2018,31.222506,-86.118136,1,3,31,18,232Bp
36099969020004,81600225010478,2013,31.252946,-85.464422,1,3,69,13,232Bp
386106950489998,175742390010854,2017,31.49821,-86.782598,1,2,35,48,232Bj
386106759489998,175742514010854,2017,31.118581,-87.487108,1,1,53,59,232Bj
386106763489998,175742317010854,2017,32.730593,-86.900971,1,3,21,18,231Bd
189295983020004,106315300010478,2014,32.217238,-85.719783,1,3,11,19,231Ba
189295997020004,106304024010478,2014,32.448039,-85.052513,1,3,113,31,231Bd
461362827489998,236616954010854,2018,34.751836,-86.483944,1,6,89,85,231Cd
264159838489998,139994851010854,2015,32.603548,-87.33935,1,4,105,7,231Ba
264160206489998,148517336010478,2015,31.503122,-87.939942,1,1,129,37,232Bs
189296367020004,106341502010478,2014,32.59372,-87.762942,1,4,63,24,231Bf
189296368020004,106342138010478,2014,32.65001,-87.886288,1,4,63,4,231Bf
189296369020004,139994618010854,2014,32.553097,-87.818753,1,4,63,3,231Bf
189295929020004,106331555010478,2014,32.537686,-86.531142,1,3,1,49,231Bd
386106535489998,175742820010854,2017,32.580536,-87.273589,1,4,105,26,231Ba
189296383020004,106321071010478,2014,31.764932,-87.748164,1,2,25,82,232Bl
189296385020004,106321224010478,2014,31.64749,-87.80234,1,2,25,99,232Bl
461362804489998,236616618010854,2018,32.196525,-87.956918,1,2,91,99,232Bl
264160188489998,148511305010478,2015,32.599785,-87.903219000000007,1,2,119,3,231Bb
36099477020004,81628599010478,2013,33.713478,-87.252439,1,5,127,40,231Ca
36099952020004,81662328010478,2013,31.21637,-85.769876,1,3,45,31,232Bp
189296431020004,106305364010478,2014,33.24442,-86.652454,1,5,117,80,231Db
264159814489998,148516142010478,2015,33.713615,-87.199782,1,5,127,49,231Ca
386106456489998,175742585010854,2017,31.172513,-85.311249,1,3,69,11,232Bp
264159831489998,148456961010478,2015,31.011483,-87.838071,1,1,3,54,232Bj
264159933489998,148496954010478,2015,32.254294,-85.82688,1,3,87,22,231Ba
461362646489998,175742749010854,2018,30.58529,-88.20035,1,1,97,29,232Bg
461362647489998,175742746010854,2018,30.546247,-88.102737,1,1,97,77,232Lb
264160322489998,148446086010478,2015,31.263079,-86.020369,1,3,31,46,232Bp
264160107489998,148434981010478,2015,31.898076,-87.191303,1,2,131,2,232Bl
264160113489998,148455423010478,2015,32.426616,-86.639837,1,3,1,8,231Bf
264160114489998,148455440010478,2015,32.382609,-86.681489,1,3,1,26,231Bf
264160115489998,148495703010478,2015,32.327787,-86.528274,1,3,85,48,231Ba
335445064489998,139994710010854,2016,32.612095,-85.260984,1,3,81,26,231Aa
335445073489998,258739185010854,2016,32.483108,-85.055466,1,3,113,49,231Bd
189296275020004,106336491010478,2014,32.387069,-87.092655,1,3,47,65,231Bf
189296283020004,106336099010478,2014,32.424174,-86.968396,1,3,47,28,231Bf
264160488489998,148457521010478,2015,31.094732,-87.960782,1,1,3,156,232Bs
264160492489998,148457226010478,2015,30.624574,-87.811685,1,1,3,3,232Bg
335445079489998,236616386010854,2016,34.795248,-87.579134,1,6,33,2,223Ef
335445081489998,258738505010854,2016,33.163951,-87.759245,1,4,125,63,231Bd
335445468489998,106317813010478,2016,32.990409,-85.536249,1,3,17,48,231Ai
335445796489998,139994794010854,2016,30.997222,-88.260592,1,1,97,69,232Bj
189296085020004,106265972010478,2014,32.112218,-87.344864,1,2,131,40,232Bs
189296094020004,106326770010478,2014,31.324633,-87.347925,1,2,35,62,232Bj
189296103020004,106339120010478,2014,31.162546,-87.107126,1,1,53,56,232Bj
335445495489998,258738482010854,2016,32.548376,-87.952802,1,2,119,64,231Bb
264160392489998,148510962010478,2015,33.233408,-86.811387,1,5,117,36,231Da
264160409489998,148498125010478,2015,32.07175,-87.807382,1,2,91,27,232Bl
264160410489998,148436150010478,2015,31.857038,-87.551923,1,2,131,59,232Bl
264160426489998,148465266010478,2015,31.060773,-87.518819,1,1,53,83,232Bj
335445334489998,258738535010854,2016,30.874597,-88.310325,1,1,97,101,232Bj
335445338489998,258738588010854,2016,30.97284,-88.174431,1,1,97,124,232Bj
386106884489998,175742552010854,2017,32.559251,-87.871349,1,4,63,50,231Bf
386106488489998,175742637010854,2017,34.903066,-87.333085,1,6,77,60,223Ee
36099627020004,81610870010478,2013,30.904072,-88.054702,1,1,97,21,232Bs
335445499489998,258738485010854,2016,32.452845,-88.137641,1,2,119,75,231Bb
335445016489998,139994555010854,2016,32.51261,-86.294585,1,3,51,32,231Bf
335445506489998,139994769010854,2016,32.506542,-87.900814,1,2,91,77,231Bf
36100116020004,81647953010478,2013,31.982526,-88.414859,1,2,23,75,231Bc
189296029020004,106333595010478,2014,31.107329,-87.835514,1,1,3,11,232Bj
461362676489998,175742613010854,2018,33.447275,-86.951947,1,5,73,47,231Da
335445626489998,139994419010854,2016,33.304781,-85.67584,1,5,27,48,231Ac
335445632489998,258739098010854,2016,32.593845,-85.885558,1,3,123,39,231Bd
335445137489998,139994978010854,2016,33.797558,-87.146917,1,5,127,64,231Ca
335445746489998,139994269010854,2016,30.684295,-87.520289,1,1,3,77,232Bj
335445754489998,258738799010854,2016,34.63668,-86.333306,1,6,71,10,231Cd
264160450489998,148500226010478,2015,34.225397,-86.280786,1,6,95,30,231Cc
36099531020004,81657978010478,2013,31.3333,-87.196627,1,2,35,67,232Bj
36099542020004,81658045010478,2013,31.444211,-86.9885,1,2,35,7,232Bj
36100013020004,81628374010478,2013,33.492289,-87.635886,1,4,125,159,231Bd
386106810489998,175742482010854,2017,34.403677,-85.865518,1,6,49,1,231Cc
386106816489998,175742798010854,2017,32.140725,-86.405341,1,3,101,46,231Ba
386106817489998,175742673010854,2017,32.07537,-86.423378,1,3,85,57,232Bm
386106824489998,175742279010854,2017,31.827504,-86.656885,1,3,13,83,232Bm
386106848489998,175742295010854,2017,32.869294,-85.575634,1,3,17,16,231Ai
264160022489998,148500323010478,2015,30.765766,-88.049454,1,1,97,72,232Lb
264160023489998,148500652010478,2015,30.722844,-88.206364,1,1,97,131,232Bj
386106866489998,175742822010854,2017,33.119564,-87.973339,1,4,107,33,231Bc
36100057020004,81638696010478,2013,31.279889,-87.778588,1,1,3,58,232Bs
189296116020004,106339333010478,2014,31.048285,-87.122925,1,1,53,107,232Bj
189296119020004,139994664010854,2014,34.896279,-85.922748,1,6,71,94,231Cd
461362770489998,236617700010854,2018,32.780774,-85.56568,1,3,17,1,231Ai
461362779489998,236616598010854,2018,32.914896,-87.702326,1,4,65,59,231Bf
36099682020004,81639173010478,2013,30.526303,-87.599603,1,1,3,8,232Bg
386106605489998,175742592010854,2017,34.883027,-85.701238,1,6,71,64,231Cg
386107129489998,175742224010854,2017,30.537431,-87.655379,1,1,3,225,232Bg
386107131489998,175742210010854,2017,30.464087,-87.840693,1,1,3,93,232Lb
386107139489998,139994834010854,2017,32.437325,-86.175875,1,3,101,53,231Bf
386107142489998,258738795010854,2017,34.942696,-86.288976,1,6,89,12,231Cd
386107144489998,175742601010854,2017,34.798148,-86.172025,1,6,71,75,231Cd
461362728489998,139994343010854,2018,31.944283,-86.874066,1,3,13,68,232Bm
461362739489998,236617452010854,2018,32.033171,-86.419115,1,3,85,74,232Bm
461362932489998,236616624010854,2018,32.025156,-88.07019,1,2,91,37,232Bs
461363082489998,236616832010854,2018,30.64539,-87.898622,1,1,3,199,232Lb
386107000489998,139994517010854,2017,31.602074000000002,-85.756347,1,3,45,1,232Bm
386107009489998,175742370010854,2017,31.221114,-86.013815,1,3,31,45,232Bp
386107010489998,139994607010854,2017,31.11996,-85.606966,1,3,61,47,232Bi
386106403489998,175742793010854,2017,32.474477,-86.2789,1,3,101,36,231Bd
386106404489998,175742794010854,2017,32.384267,-86.338046,1,3,101,35,231Bd
386106424489998,175742418010854,2017,31.298899,-86.262309,1,1,39,6,232Bp
189296489020004,106331089010478,2014,31.549735,-85.768355,1,3,45,13,232Bm
189296490020004,81655916010478,2014,31.574876,-85.918276,1,3,31,30,232Bm
189296512020004,106294442010478,2014,32.027652,-88.10567,1,2,91,24,232Bs
189296513020004,106295774010478,2014,31.084263,-88.050477,1,1,97,10,232Bj
264159873489998,81611315010478,2015,31.582735,-87.359221,1,2,99,43,232Bl
264159878489998,148464921010478,2015,31.196305,-87.234967,1,1,53,62,232Bj
461362573489998,236616808010854,2018,34.498752,-87.027651,1,6,103,60,231Cd
461362882489998,236617354010854,2018,33.109827,-86.316336,1,5,121,66,231Dd
386106589489998,175742508010854,2017,31.02805,-87.225748,1,1,53,20,232Bj
386107113489998,175742995010854,2017,31.860136,-87.489184,1,2,131,36,232Bs
461363042489998,236617128010854,2018,34.718968,-86.225431,1,6,71,11,231Cd
264160095489998,148490406010478,2015,34.9658,-86.21007,1,6,71,72,231Cd
264160101489998,148462471010478,2015,32.381035,-86.92963,1,3,47,62,231Ba
386107022489998,175742587010854,2017,31.210896,-85.606884,1,3,69,35,232Bp
386106525489998,175742932010854,2017,33.429637,-87.400142,1,4,125,13,231Ca
461362552489998,236617538010854,2018,31.080929,-86.445372,1,1,39,119,232Bj
461362456489998,258738633010854,2018,33.316321,-87.284523,1,4,125,49,231Bd
106339333010478,NA,2007,31.048285,-87.122925,1,1,53,107,232Bj
148500323010478,22337466010478,2008,30.765766,-88.049454,1,1,97,72,232Lb
36099734020004,81662582010478,2013,32.4259,-86.838085,1,3,47,9,231Bf
189296528020004,106301806010478,2014,33.186815,-88.159727,1,4,107,75,231Bc
189296558020004,106310406010478,2014,33.115198,-87.604112,1,4,125,65,231Bc
36099786020004,81613131010478,2013,32.133732,-86.200106,1,3,101,57,232Bm
139994664010854,22345642010478,2009,34.896279,-85.922748,1,6,71,94,231Cd
139994671010854,22343958010478,2009,33.793366,-86.874979,1,5,73,51,231Ca
139994802010854,22345055010478,2009,30.545338,-88.260041,1,1,97,38,232Bg
139994925010854,22348463010478,2009,32.342334,-88.264039,1,2,119,62,231Bc
148500652010478,22345039010478,2008,30.722844,-88.206364,1,1,97,131,232Bj
148498125010478,22337169010478,2008,32.07175,-87.807382,1,2,91,27,232Bl
148464921010478,22335461010478,2008,31.196305,-87.234967,1,1,53,62,232Bj
148446086010478,22334006010478,2008,31.263079,-86.020369,1,3,31,46,232Bp
335445344489998,139994802010854,2016,30.545338,-88.260041,1,1,97,38,232Bg
335445351489998,139994718010854,2016,34.880225,-86.811938,1,6,83,44,223Ee
335445352489998,258738599010854,2016,34.975656,-86.968541,1,6,83,37,223Eg
189296587020004,106322358010478,2014,31.568373,-87.670874,1,2,25,140,232Bl
189296634020004,106334867010478,2014,31.864166,-85.404414,1,3,5,67,232Bm
335445435489998,139994838010854,2016,32.251952,-86.383056,1,3,101,44,231Ba
36099941020004,81625779010478,2013,32.920489,-85.778603,1,3,123,53,231Ab
236616954010854,38889202010478,2011,34.751836,-86.483944,1,6,89,85,231Cd
236617538010854,NA,2011,31.080929,-86.445372,1,1,39,119,232Bj
236617612010854,22330946010478,2011,31.222506,-86.118136,1,3,31,18,232Bp
139994838010854,22345362010478,2009,32.251952,-86.383056,1,3,101,44,231Ba
175742418010854,22331300010478,2010,31.298899,-86.262309,1,1,39,6,232Bp
175742210010854,22349504010478,2010,30.464087,-87.840693,1,1,3,93,232Lb
139994769010854,22344769010478,2009,32.506542,-87.900814,1,2,91,77,231Bf
236617298010854,38952699010478,2011,31.061172,-87.043055,1,1,53,87,232Bj
175742552010854,22332373010478,2010,32.559251,-87.871349,1,4,63,50,231Bf
175742370010854,22330925010478,2010,31.221114,-86.013815,1,3,31,45,232Bp
