SITE,FD,SU,GSL,R10MM,R20MM,RX5DAY,SDII,DROUGHTLEN
6_40_45_107,105.58064516129032,164.19354838709677,291.258064516129,23.93548387096774,8.806451612903226,89.90935483870967,12.401284143157744,67.2258064516129
3_48_175_82,9.096774193548388,251.61290322580646,363.7741935483871,28.548387096774192,13.870967741935484,128.50387096774193,14.012353480922231,54.903225806451616
3_48_177_102,14.03225806451613,234.16129032258064,362.80645161290323,30.193548387096776,14.838709677419354,138.42612903225805,14.209409148128291,54.58064516129032
4_48_157_56,5.129032258064516,231.16129032258064,363.5806451612903,41.774193548387096,20.35483870967742,185.4916129032258,15.717730629561908,35.41935483870968
4_48_157_57,7.419354838709677,232.6451612903226,363.4193548387097,42.29032258064516,21.032258064516128,197.7374193548387,16.226058529595342,34.903225806451616
4_48_39_155,4.258064516129032,225.96774193548387,363.61290322580646,43.12903225806452,22.677419354838708,173.53451612903226,16.16332250342162,41.41935483870968
4_48_39_22,3.4516129032258065,220.09677419354838,363.83870967741933,46.064516129032256,23.806451612903224,198.33967741935484,16.214185662461706,36.193548387096776
4_48_39_24,4.548387096774194,228.29032258064515,363.5806451612903,44.935483870967744,23.741935483870968,177.51161290322582,17.066280338875075,39.03225806451613
5_48_325_116,14.96774193548387,243.80645161290323,363.35483870967744,25.06451612903226,11.67741935483871,123.69677419354838,12.608099500358101,64.80645161290323
5_48_35_81,42.58064516129032,205.51612903225808,353.16129032258067,31.903225806451612,15.32258064516129,140.41225806451612,14.895144986513742,46.935483870967744
5_48_99_51,30.870967741935484,213.16129032258064,356.93548387096774,32.193548387096776,15.35483870967742,141.53,15.265309680389064,49.12903225806452
2_22_45_106,9.741935483870968,215.93548387096774,363.16129032258067,55.16129032258065,25.451612903225808,178.00354838709677,15.664891879651835,28.451612903225808
2_22_77_58,13.935483870967742,215.80645161290323,361.48387096774195,55.064516129032256,25.903225806451612,190.30064516129033,16.718242911069765,28.483870967741936
2_22_99_9,12.129032258064516,217.1290322580645,363.16129032258067,57.29032258064516,26.741935483870968,190.18193548387092,16.248254865002824,27.516129032258064
4_22_105_66,20.612903225806452,216.06451612903226,362.6774193548387,54.935483870967744,28,195.16064516129032,17.68099649916158,30.806451612903224
4_22_33_32,16.580645161290324,215.09677419354838,362.2903225806452,54.096774193548384,27.612903225806452,192.88516129032254,16.892783753625245,28.419354838709676
4_22_33_39,15.580645161290322,216.4516129032258,362.51612903225805,52.54838709677419,26.677419354838708,193.24096774193546,16.25513758320274,28.322580645161292
4_22_37_13,21.032258064516128,209.8709677419355,361.2258064516129,56.193548387096776,28.903225806451612,184.57,18.632901003948554,27.322580645161292
5_22_111_95,40.12903225806452,194.3548387096774,347.03225806451616,51.193548387096776,26.29032258064516,165.24193548387095,16.527563964918514,28.322580645161292
3_48_113_78,30.548387096774192,194.5483870967742,353.2903225806452,36.29032258064516,17.806451612903224,140.10516129032257,14.323001697519322,42.774193548387096
3_48_331_62,20.967741935483872,216.7741935483871,360.2903225806452,33.70967741935484,16.193548387096776,146.86032258064517,15.175586006520136,51.806451612903224
3_48_41_17,23.870967741935484,216.4516129032258,360.61290322580646,38.193548387096776,17.903225806451612,147.9264516129032,14.576528551118782,45.12903225806452
3_48_85_5,37.806451612903224,186.19354838709677,349.83870967741933,36.096774193548384,17.806451612903224,135.12032258064517,14.855571054248323,44.774193548387096
4_48_39_57,4.838709677419355,230.1290322580645,363.5483870967742,44.58064516129032,22.806451612903224,168.84290322580645,16.32519283500702,33.58064516129032
4_48_469_80,7.32258064516129,243.4516129032258,363.7741935483871,33.29032258064516,16.774193548387096,158.14225806451614,13.853771454161254,46.67741935483871
4_48_481_106,8.483870967741936,235.58064516129033,363.51612903225805,43.354838709677416,21.838709677419356,177.23387096774192,17.26708728345394,38.12903225806452
6_48_235_44,55.61290322580645,209.1290322580645,351.06451612903226,20.096774193548388,8.419354838709678,102.6974193548387,13.294123340276604,67.64516129032258
6_48_451_96,55.193548387096776,211.38709677419354,350.741935483871,21.032258064516128,8.709677419354838,98.62096774193549,12.213903971524935,71.09677419354838
3_37_3_11,89.38709677419355,123.3225806451613,309.9032258064516,57.16129032258065,23.419354838709676,133.42096774193544,13.532656854397743,27.29032258064516
1_48_185_6,14.96774193548387,221.19354838709677,361.5806451612903,40.354838709677416,19.451612903225808,173.06451612903226,15.745417160991517,34.354838709677416
1_48_199_83,13.67741935483871,219.67741935483872,363.2258064516129,49.29032258064516,24.129032258064516,212.57935483870963,16.447302259821228,29.451612903225808
1_48_201_203,7.645161290322581,230.8709677419355,363.2258064516129,43.774193548387096,21.193548387096776,201.8816129032258,16.357738794137568,33.516129032258064
1_48_225_159,23.838709677419356,209.29032258064515,359.93548387096774,44.225806451612904,22.193548387096776,152.06709677419354,15.776542679596144,35.61290322580645
1_48_291_102,15.161290322580646,218.70967741935485,363.19354838709677,44.096774193548384,22.161290322580644,203.04032258064518,16.122207660247785,31.225806451612904
1_48_291_24,14.290322580645162,219.3548387096774,363,48.54838709677419,23.193548387096776,207.91161290322583,16.285685731433134,29.93548387096774
1_48_291_32,12.774193548387096,220.4516129032258,363.19354838709677,41.903225806451616,21.387096774193548,210.36129032258066,16.01873534108253,33.61290322580645
1_48_291_98,12.451612903225806,220.67741935483872,363.4193548387097,45.45161290322581,22.516129032258064,220.0132258064516,16.767406009190225,30.387096774193548
1_48_339_105,11.03225806451613,220.96774193548387,363.19354838709677,42,21.387096774193548,208.43451612903223,16.14434179072548,32.38709677419355
1_48_339_45,12.096774193548388,223.67741935483872,363.2258064516129,42.38709677419355,20.35483870967742,181.6183870967742,15.969428292066882,33.064516129032256
1_48_339_64,12.774193548387096,223.06451612903226,362.06451612903226,42.806451612903224,20.870967741935484,182.73483870967743,16.502156346886323,34.29032258064516
1_48_339_97,10.548387096774194,221.8709677419355,363.19354838709677,41.67741935483871,21.225806451612904,205.78096774193546,16.067806724451813,32.96774193548387
1_48_473_38,13.096774193548388,222.6451612903226,361.7096774193548,41.32258064516129,20.129032258064516,181.25129032258064,16.468823265584287,35.774193548387096
2_48_183_28,31.612903225806452,197.16129032258064,355.06451612903226,45.774193548387096,22.806451612903224,140.3658064516129,15.559000716968812,32.41935483870968
2_48_365_86,30.64516129032258,199.80645161290323,355.7741935483871,43.193548387096776,23.322580645161292,147.30741935483871,15.869490626650604,34.54838709677419
2_48_365_94,31.35483870967742,201.16129032258064,356.2258064516129,46.96774193548387,24.677419354838708,153.9377419354839,15.718643334375546,33.41935483870968
2_48_419_10,31.06451612903226,203.06451612903226,356.6774193548387,46.774193548387096,24.29032258064516,154.6596774193548,15.752025986228738,32.74193548387097
2_48_419_44,30.096774193548388,204.19354838709677,357.8709677419355,46.32258064516129,23.548387096774192,158.47516129032257,15.367434899939756,32.29032258064516
3_48_21_64,18.29032258064516,224.58064516129033,361.35483870967744,33.645161290322584,15.838709677419354,148.69419354838712,15.548812226350359,49.806451612903224
3_48_285_30,8.129032258064516,238.7741935483871,363.2903225806452,35.645161290322584,17.161290322580644,164.17225806451611,15.206598974624583,45.935483870967744
4_48_39_15,4.161290322580645,226.19354838709677,363.5483870967742,45.12903225806452,23.032258064516128,206.02290322580646,16.458486798156425,35.03225806451613
4_48_39_4,2.774193548387097,222,363.8709677419355,39.935483870967744,23.032258064516128,187.8267741935484,18.04174733261509,45.225806451612904
5_48_309_38,28.451612903225808,207.03225806451613,356.38709677419354,31.35483870967742,16.032258064516128,132.33548387096772,14.297822289023335,45.645161290322584
2_1_23_75,38.83870967741935,198.8709677419355,358.16129032258067,54.70967741935484,27.06451612903226,152.2525806451613,16.895579503410495,29.35483870967742
3_1_5_25,32.67741935483871,198.61290322580646,358.9032258064516,51,23.161290322580644,158.65612903225806,16.06347602445288,29.580645161290324
5_1_127_40,55.12903225806452,177.2258064516129,349.16129032258067,58.16129032258065,26.612903225806452,142.37225806451613,15.749889394645397,26.64516129032258
1_21_195_31,100.12903225806451,129.1290322580645,298.7096774193548,48.935483870967744,14.32258064516129,94.93612903225805,9.78659140062935,22.612903225806452
1_21_195_54,100.96774193548387,125.90322580645162,296.9032258064516,52.096774193548384,14.903225806451612,96.21999999999998,10.360491216714408,22.64516129032258
1_21_195_69,102.61290322580645,121.74193548387096,290.2258064516129,55.70967741935484,16.06451612903226,98.02483870967741,10.924962065726813,22.225806451612904
1_21_95_1,101.51612903225806,127.12903225806451,297.51612903225805,52.70967741935484,20,117.4274193548387,11.378132268806189,22.483870967741936
1_21_95_22,102.93548387096774,116.3225806451613,292.0967741935484,57.29032258064516,20.419354838709676,122.6974193548387,11.675308918087763,21.483870967741936
1_21_95_23,107.83870967741936,109.2258064516129,285.4193548387097,63.16129032258065,22.70967741935484,126.00516129032259,12.742822432088575,21.161290322580644
2_21_135_40,110.2258064516129,125.38709677419355,272.83870967741933,48.96774193548387,16.677419354838708,106.34612903225806,10.717159068360765,21.64516129032258
3_21_235_3,94.19354838709677,141.93548387096774,303.03225806451616,51.16129032258065,18.548387096774192,110.768064516129,10.971062292750522,25.741935483870968
4_21_79_20,89.25806451612904,137.51612903225808,296.06451612903226,50.064516129032256,17.032258064516128,109.39193548387097,11.418099409693543,23.322580645161292
5_21_123_30,92.7741935483871,139.8709677419355,293.19354838709677,55.83870967741935,21.06451612903226,130.52967741935484,13.544397977776672,24.516129032258064
5_21_169_17,84.58064516129032,147.51612903225808,304.03225806451616,51.83870967741935,20.516129032258064,124.62548387096776,12.231346068486902,26.93548387096774
5_21_207_9,86.06451612903226,146.25806451612902,305.38709677419354,50.806451612903224,18.419354838709676,114.69387096774194,11.734477745851216,25.29032258064516
5_21_29_11,93.90322580645162,137.32258064516128,286.7741935483871,53.61290322580645,20.612903225806452,125.13774193548387,12.646919464022295,25.903225806451612
6_21_177_30,82.58064516129032,149,294.64516129032256,48.935483870967744,19.06451612903226,122.75806451612901,12.728447229994297,25.838709677419356
2_22_109_225,6.258064516129032,217.29032258064515,364.06451612903226,54.483870967741936,27.903225806451612,198.69645161290322,17.10374295182885,33.806451612903224
2_22_97_6,14.161290322580646,214.96774193548387,361.61290322580646,57.774193548387096,27.70967741935484,194.81870967741938,17.571188214396802,28.93548387096774
2_22_99_20,6.645161290322581,214.58064516129033,363.61290322580646,52.096774193548384,24.387096774193548,177.46258064516127,15.488731710532754,31.806451612903224
2_22_99_35,9.903225806451612,215.83870967741936,363.03225806451616,56.806451612903224,26.06451612903226,177.92838709677417,15.862610190969978,26.161290322580644
2_22_99_50,11.64516129032258,217.48387096774192,363.16129032258067,57.064516129032256,27.032258064516128,190.44774193548386,16.270931775352466,27.35483870967742
3_22_11_66,17.580645161290324,211.61290322580646,361.64516129032256,53.41935483870968,26.70967741935484,168.14225806451617,16.645000811839815,29.516129032258064
3_22_19_44,11.709677419354838,214.32258064516128,363.0967741935484,49.96774193548387,25.387096774193548,192.58322580645165,16.732601253895464,30.548387096774192
3_22_3_17,13.580645161290322,212.58064516129033,361.7096774193548,54.32258064516129,27.806451612903224,175.08387096774192,16.86166851058315,27
3_22_3_19,18.741935483870968,211.06451612903226,361,54,26.70967741935484,179.5932258064516,17.161244345746276,32.096774193548384
3_22_3_46,14.67741935483871,212.03225806451613,361.2903225806452,54.064516129032256,26.387096774193548,174.72548387096776,16.582240686248184,30.193548387096776
3_22_3_48,15.451612903225806,212.32258064516128,361.258064516129,53.96774193548387,25.967741935483872,177.9322580645161,16.719044218994732,30.451612903225808
3_22_3_9,16.096774193548388,211.93548387096774,361.2903225806452,53.935483870967744,27.258064516129032,175.45451612903224,17.520061804051963,30.903225806451612
3_22_53_28,11.258064516129032,212.70967741935485,362.64516129032256,52.354838709677416,26.838709677419356,173.87483870967742,16.078910034287095,30.35483870967742
3_22_69_1,25.161290322580644,206.61290322580646,359.7741935483871,49.45161290322581,23.225806451612904,171.84709677419355,15.653009845120778,31.870967741935484
3_22_79_91,20.741935483870968,210.4516129032258,359.9032258064516,48.935483870967744,24.548387096774192,174.58096774193547,15.936346640400362,29.903225806451612
4_22_33_30,15.32258064516129,215.4516129032258,362.2903225806452,52.29032258064516,26.806451612903224,186.65322580645164,16.206207632325793,30.032258064516128
4_22_63_33,16.580645161290324,217.32258064516128,362.38709677419354,54.16129032258065,27.612903225806452,208.10580645161286,17.593549831999752,28.483870967741936
4_22_91_8,22.129032258064516,212.41935483870967,361.4193548387097,59.32258064516129,28.903225806451612,184.2558064516129,17.936319293212264,29.451612903225808
5_22_17_15,31.64516129032258,197.74193548387098,354.38709677419354,45.16129032258065,23.677419354838708,156.7158064516129,15.668927101899559,32.58064516129032
5_22_21_25,31.35483870967742,200.5483870967742,356.3225806451613,50.16129032258065,26.06451612903226,180.68032258064517,17.490253451860564,32.32258064516129
4_28_47_130,15.258064516129032,203.58064516129033,362.2258064516129,59.54838709677419,29.129032258064516,208.46096774193543,17.544078759756168,33.41935483870968
3_37_45_30,73.64516129032258,153.93548387096774,329.5806451612903,48.935483870967744,20.483870967741936,126.12032258064515,12.735765814861557,31.516129032258064
3_47_111_28,80.38709677419355,147.51612903225808,309.83870967741933,54.87096774193548,24.35483870967742,130.53709677419354,15.248814529426289,26.806451612903224
3_47_159_27,82.19354838709677,149.96774193548387,312.8709677419355,54.806451612903224,23.161290322580644,135.10000000000002,13.587340071876515,24.483870967741936
3_47_15_26,82.96774193548387,154.67741935483872,315.83870967741933,52.903225806451616,21.64516129032258,133.92000000000002,12.78857985218589,23.032258064516128
3_47_169_11,77.64516129032258,153.6451612903226,311.35483870967744,52.096774193548384,21.903225806451612,129.7616129032258,13.494107977505129,26.06451612903226
3_47_3_41,75.51612903225806,149.38709677419354,319.7741935483871,55.193548387096776,24.483870967741936,144.70483870967743,12.816281842098563,23.967741935483872
3_47_55_58,73.48387096774194,154.90322580645162,325.1290322580645,59.516129032258064,26.64516129032258,149.39419354838708,14.755175996216584,25.387096774193548
3_47_87_34,81.70967741935483,150.48387096774192,314.1290322580645,52.774193548387096,23.419354838709676,136.72354838709677,13.134829796421235,25.193548387096776
3_47_87_35,80.45161290322581,155.38709677419354,314.258064516129,52.935483870967744,23.35483870967742,128.29548387096773,13.537351675151436,25.870967741935484
4_47_133_39,84.87096774193549,138.51612903225808,306.7741935483871,55.29032258064516,23.06451612903226,132.92903225806455,12.277898571525817,25.258064516129032
4_47_133_43,84,146.32258064516128,311.96774193548384,52.096774193548384,21,121.07129032258067,12.623535376076712,26.032258064516128
4_47_13_52,85.70967741935483,143.19354838709677,308.2258064516129,52.70967741935484,21.516129032258064,126.30612903225806,11.992362625908505,24.29032258064516
4_47_13_53,82.58064516129032,146.32258064516128,310.7096774193548,53.096774193548384,21.258064516129032,127.97354838709677,12.218961368634845,25.258064516129032
4_47_141_35,82.70967741935483,147.41935483870967,313.03225806451616,52.903225806451616,22.774193548387096,138.0174193548387,12.519812861705802,23.419354838709676
4_47_151_45,96.58064516129032,133.4516129032258,303.03225806451616,58.645161290322584,22.967741935483872,124.87774193548387,12.617497077765531,24.225806451612904
5_47_105_25,71.12903225806451,155.41935483870967,321.64516129032256,52.58064516129032,21.580645161290324,131.72000000000003,12.549017189012263,23.774193548387096
5_47_173_24,83.7741935483871,139.5483870967742,310.80645161290323,54.645161290322584,21.096774193548388,129.87709677419357,11.996209481478333,24.225806451612904
5_47_179_28,91.16129032258064,134.29032258064515,313.5483870967742,47.193548387096776,12.838709677419354,95.03129032258065,9.503409516794976,25.483870967741936
5_47_25_2,98.16129032258064,123.54838709677419,296.741935483871,65.54838709677419,23.580645161290324,130.36612903225807,12.925609623618977,22.129032258064516
5_47_57_32,84.38709677419355,144.06451612903226,311,48.16129032258065,17.516129032258064,119.71709677419355,10.768067250434871,25.419354838709676
5_47_59_68,85.2258064516129,148.1290322580645,318.6774193548387,45.645161290322584,12.64516129032258,97.42612903225806,9.720342454648375,25.516129032258064
5_47_93_43,76.38709677419355,149,316.61290322580646,50.54838709677419,17.870967741935484,121.59870967741935,11.171022912149684,22.838709677419356
1_48_185_69,21,216.4516129032258,360.80645161290323,40.12903225806452,19.451612903225808,154.61129032258063,15.943858217108637,39.32258064516129
1_48_199_15,15.193548387096774,217.83870967741936,363.2258064516129,49.903225806451616,25.483870967741936,208.96483870967745,16.84713154552756,30.096774193548388
1_48_199_19,12.193548387096774,217.93548387096774,363.61290322580646,49.87096774193548,25.129032258064516,210.93290322580643,16.424457467144318,28.70967741935484
1_48_199_48,12.193548387096774,218.6451612903226,363.38709677419354,50.67741935483871,24.258064516129032,221.7967741935484,16.597712638890435,29.903225806451612
1_48_199_64,10.935483870967742,217.70967741935485,363.64516129032256,49.45161290322581,24.258064516129032,218.8096774193548,16.25165112638305,28.93548387096774
1_48_199_78,11.258064516129032,218.58064516129033,363.64516129032256,49.12903225806452,23.677419354838708,218.32387096774195,16.480153918205875,29.225806451612904
1_48_201_113,7.161290322580645,232.2258064516129,363.6774193548387,43.58064516129032,21.225806451612904,199.03870967741935,16.288759237824003,33.903225806451616
1_48_201_141,10.258064516129032,225.58064516129033,363.2258064516129,41.096774193548384,20,181.78645161290322,15.197660732599083,33.806451612903224
1_48_201_166,4.161290322580645,222.16129032258064,363.51612903225805,44.87096774193548,23.451612903225808,225.74645161290323,16.386563284881497,35.483870967741936
1_48_201_72,5.870967741935484,219.38709677419354,363.48387096774195,46.41935483870968,24.161290322580644,220.39838709677417,16.5607953829859,33.064516129032256
1_48_225_111,24.032258064516128,209.29032258064515,359.83870967741933,42.12903225806452,21.70967741935484,146.73548387096776,15.63638122730907,37.29032258064516
1_48_241_101,18.483870967741936,213.38709677419354,362.35483870967744,49.193548387096776,26.741935483870968,194.75290322580645,18.30171905703537,30.741935483870968
1_48_241_112,16.806451612903224,216.16129032258064,362.96774193548384,51.41935483870968,25.193548387096776,198.93161290322584,17.113630292964057,30.032258064516128
1_48_241_113,19.677419354838708,212.32258064516128,362.2903225806452,49.096774193548384,26.612903225806452,195.15548387096774,18.40815974905195,30.322580645161292
1_48_241_66,22.516129032258064,212.70967741935485,361.96774193548384,44.935483870967744,23,177.18387096774197,15.803078466142242,29.322580645161292
1_48_241_81,15.774193548387096,217.29032258064515,363.2258064516129,51.354838709677416,25.612903225806452,204.96967741935484,17.14092067617491,30.548387096774192
1_48_245_28,7.806451612903226,215.48387096774192,363.4516129032258,52.58064516129032,25.806451612903224,230.4945161290323,16.62030976174325,29.580645161290324
1_48_245_81,4.967741935483871,210.67741935483872,363.51612903225805,52.354838709677416,28.903225806451612,233.99677419354842,18.752924985258048,31.774193548387096
1_48_289_79,27.258064516129032,210.6451612903226,359.96774193548384,37.903225806451616,18.29032258064516,124.16064516129033,15.025274030223711,42.903225806451616
1_48_291_37,7.580645161290323,216.09677419354838,363.7096774193548,47.806451612903224,23.387096774193548,225.10322580645163,16.615607464316405,33.03225806451613
1_48_291_51,16.387096774193548,219.29032258064515,363,46.903225806451616,22.193548387096776,197.98935483870966,15.89940360770416,31.806451612903224
1_48_291_57,7.193548387096774,218.38709677419354,363.6774193548387,47.354838709677416,23.612903225806452,223.96709677419352,16.68664395131627,32.225806451612904
1_48_291_93,12.774193548387096,219.80645161290323,363.38709677419354,48.193548387096776,23.419354838709676,215.96064516129033,16.67503657063783,29.93548387096774
1_48_339_28,11.935483870967742,224.06451612903226,362.06451612903226,42.83870967741935,21.322580645161292,181.39290322580644,16.37451311989013,34.38709677419355
1_48_351_109,19.677419354838708,212.41935483870967,362.2903225806452,48.41935483870968,25.806451612903224,182.23258064516125,18.074918828295043,30.451612903225808
1_48_351_11,12.064516129032258,214.90322580645162,363.0967741935484,47.45161290322581,24.225806451612904,202.10709677419356,17.01265813733085,31.387096774193548
1_48_351_32,22.451612903225808,210.6451612903226,361.7096774193548,52.45161290322581,26.032258064516128,180.39387096774195,16.90709592625176,29.70967741935484
1_48_351_45,19.129032258064516,212.06451612903226,362.2903225806452,51.193548387096776,27.096774193548388,181.49903225806452,18.166175166371428,31.612903225806452
1_48_351_74,12.516129032258064,215.93548387096774,363.1290322580645,48.774193548387096,24.548387096774192,204.74225806451614,16.998630531432116,30.806451612903224
1_48_351_76,14.838709677419354,214.7741935483871,362.93548387096774,49.935483870967744,25.967741935483872,194.9687096774194,17.736207955670963,30.70967741935484
1_48_351_95,23.193548387096776,209.80645161290323,361.64516129032256,50.483870967741936,24.870967741935484,180.55483870967743,16.857999633022526,29.548387096774192
1_48_361_21,7.580645161290323,214.8709677419355,363.38709677419354,53.83870967741935,26.967741935483872,229.65193548387097,17.88431113580563,28.64516129032258
1_48_361_3,9.35483870967742,217.41935483870967,363.61290322580646,51.96774193548387,25.580645161290324,225.21516129032258,16.474965813752092,28.35483870967742
1_48_361_38,10.35483870967742,215.1290322580645,363.35483870967744,50.29032258064516,24.741935483870968,212.1332258064516,16.891219556622193,28.870967741935484
1_48_373_20,20.967741935483872,214.5483870967742,362.06451612903226,47.096774193548384,23.032258064516128,181.3041935483871,15.989853241868282,29.70967741935484
1_48_373_22,23.29032258064516,216.1290322580645,361.83870967741933,45.83870967741935,21.870967741935484,163.5041935483871,15.2646837008357,32.70967741935484
1_48_373_41,22.387096774193548,213.80645161290323,360.8709677419355,48.193548387096776,22.677419354838708,177.84870967741932,15.714447606198702,30.903225806451612
1_48_455_68,21.580645161290324,213.38709677419354,361,46.064516129032256,22.516129032258064,169.54870967741937,15.802180761184788,32.193548387096776
1_48_457_12,21.870967741935484,211.96774193548387,361.61290322580646,49.54838709677419,24.06451612903226,183.26193548387099,15.922751018774452,29.612903225806452
1_48_457_73,21.612903225806452,213.03225806451613,361.1290322580645,46.806451612903224,23.903225806451612,183.73225806451615,15.737802027905794,30.451612903225808
1_48_457_74,19.096774193548388,215.38709677419354,362.3225806451613,49.354838709677416,24.806451612903224,191.42032258064518,16.315749161891308,30.838709677419356
1_48_471_77,19.225806451612904,218.6451612903226,361.35483870967744,40.74193548387097,19.903225806451612,161.48709677419353,15.948106765051632,39.516129032258064
1_48_473_19,14.193548387096774,221.96774193548387,361.61290322580646,39.70967741935484,19.096774193548388,170.9009677419355,15.716457547742436,33.354838709677416
1_48_5_13,25.161290322580644,211.32258064516128,360.2258064516129,44.45161290322581,21.548387096774192,156.91129032258067,14.931120552299335,31.516129032258064
1_48_5_51,26.129032258064516,209.19354838709677,360.3225806451613,46.03225806451613,22.258064516129032,158.0790322580645,14.944107649429693,30.64516129032258
1_48_71_42,5.741935483870968,214.5483870967742,363.7096774193548,45.12903225806452,24.483870967741936,221.81580645161287,17.144490847179082,33.96774193548387
1_48_71_8,5.580645161290323,213.67741935483872,363.7096774193548,45.354838709677416,23.870967741935484,221.98,17.109456615315494,34.354838709677416
2_48_1_88,26.967741935483872,200.93548387096774,357.03225806451616,40.29032258064516,20.806451612903224,138.4306451612903,15.190213650060398,36.67741935483871
2_48_365_66,31.516129032258064,201.4516129032258,356.19354838709677,45.645161290322584,24.032258064516128,151.39967741935482,15.950949832595782,34.54838709677419
2_48_73_4,26.870967741935484,199.96774193548387,356.51612903225805,41.935483870967744,21.741935483870968,135.16806451612905,15.655989746506128,36.903225806451616
4_48_157_8,5,230.09677419354838,363.35483870967744,42.483870967741936,20.29032258064516,191.06258064516126,15.658636385104018,36.58064516129032
4_48_391_47,5.419354838709677,244.19354838709677,364.48387096774195,30,14.129032258064516,157.28225806451613,13.904823639985342,51.774193548387096
5_48_29_9,13.03225806451613,243.4516129032258,363.7096774193548,27.612903225806452,11.806451612903226,132.0174193548387,13.20602796953156,63.806451612903224
1_17_151_10234,89.25806451612904,141.2258064516129,284.96774193548384,51.16129032258065,21.838709677419356,141.13096774193548,13.928416023852378,26.741935483870968
2_18_143_20048,96.3225806451613,132.6451612903226,278.96774193548384,47.45161290322581,19.322580645161292,127.52354838709677,12.491563109985808,27.129032258064516
2_24_21_643,98.41935483870968,121.51612903225806,273.83870967741933,40.483870967741936,15.225806451612904,102.13612903225805,10.264405200703733,29.29032258064516
2_24_43_842,104.09677419354838,124,273.258064516129,35.83870967741935,12.258064516129032,94.36516129032258,9.580855460600118,30.032258064516128
2_24_5_837,90.19354838709677,119.3225806451613,280.5806451612903,41.935483870967744,17.193548387096776,118.99709677419354,10.865634491165329,29.35483870967742
4_26_81_20150,135.96774193548387,89.38709677419355,231.2258064516129,32.87096774193548,10.838709677419354,91.66258064516128,8.037094263013909,28.258064516129032
3_29_131_20002,96.80645161290323,133.38709677419354,275.83870967741933,40.483870967741936,17.322580645161292,125.50387096774192,12.502931041279888,32.58064516129032
8_36_119_2158,99.38709677419355,96.03225806451613,257.38709677419354,45.58064516129032,18.548387096774192,116.59677419354838,11.395015199425387,25.129032258064516
8_36_27_2577,128,102.06451612903226,241.4516129032258,40.58064516129032,14.935483870967742,104.95064516129028,10.060922477346631,25.096774193548388
8_36_27_5833,128.90322580645162,83.87096774193549,238.09677419354838,46.935483870967744,17.93548387096774,114.96129032258062,10.845842588640604,22.93548387096774
8_36_59_1414,79.2258064516129,93.6774193548387,277.03225806451616,41.064516129032256,16.677419354838708,106.96967741935482,10.671202192351409,26.774193548387096
3_39_119_2432,114.7741935483871,115.3225806451613,266.93548387096774,38.12903225806452,10.35483870967742,88.99064516129032,8.835169564098592,26.193548387096776
3_39_119_3002,117.51612903225806,112.06451612903226,260.96774193548384,40.12903225806452,10.806451612903226,90.56290322580645,8.996036086256375,26.387096774193548
3_39_59_2925,116.96774193548387,107.16129032258064,259.0967741935484,41.03225806451613,11.129032258064516,85.24290322580644,8.700543175767143,24.096774193548388
5_39_89_3572,124.6774193548387,103.83870967741936,252.06451612903226,39.935483870967744,13.129032258064516,92.95548387096774,9.089225470738304,24.193548387096776
0_42_61_4762,121.48387096774194,100.2258064516129,251.03225806451613,35.12903225806452,11.580645161290322,92.22870967741936,8.746977117308013,28.096774193548388
5_42_3_6034,115.70967741935483,103.19354838709677,261.258064516129,37.67741935483871,10.290322580645162,86.32516129032258,7.987750790216328,24.774193548387096
5_42_7_4271,118.54838709677419,103.09677419354838,254.51612903225808,36.58064516129032,10.193548387096774,85.84548387096773,7.881841953162368,24.774193548387096
8_42_79_3459,131.06451612903226,93.58064516129032,244.38709677419354,37.354838709677416,12.193548387096774,99.58258064516129,9.187197566681236,23.580645161290324
9_42_133_4434,107.80645161290323,112.93548387096774,261.258064516129,40.54838709677419,15.03225806451613,111.26967741935484,10.20844452950823,27.612903225806452
9_42_71_5901,107.06451612903226,110.25806451612904,259.03225806451616,42.54838709677419,16.451612903225808,113.82870967741935,10.707139946299428,25.193548387096776
2_54_93_6194,125.96774193548387,105.12903225806451,263.80645161290323,45.354838709677416,12.67741935483871,87.93806451612902,8.211900240228532,22.548387096774192
3_54_109_814,113.54838709677419,105.48387096774194,276.16129032258067,51.32258064516129,16.161290322580644,98.67645161290322,9.723586116261542,21.451612903225808
3_54_45_242,113.61290322580645,107.09677419354838,275,58.516129032258064,18.29032258064516,102.15741935483872,10.773681491129395,21.70967741935484
3_54_5_1617,114.3225806451613,110.03225806451613,277.5483870967742,49.806451612903224,14.741935483870968,93.24870967741936,9.572122135784422,21.967741935483872
3_54_5_371,109.54838709677419,128.09677419354838,281.93548387096774,49.645161290322584,16.741935483870968,95.19483870967744,9.54475666993033,22.29032258064516
3_54_5_421,107.93548387096774,126.54838709677419,283.48387096774195,49.03225806451613,14.64516129032258,95.06064516129034,9.374033789591309,22.129032258064516
3_54_5_634,113.29032258064517,120.80645161290323,280.258064516129,54.03225806451613,17.225806451612904,96.69612903225806,9.763880359489187,20.70967741935484
4_54_29_1456,117.54838709677419,100.93548387096774,254.4516129032258,39.67741935483871,11.741935483870968,87.15548387096774,8.241935433794183,24.451612903225808
4_54_85_472,123.83870967741936,123.93548387096774,269.6774193548387,46.61290322580645,14.806451612903226,91.22548387096775,9.338837831454578,23.548387096774192
